name,id,price,type,date
Nước ngọt Pet Coca Cola 390ml,N004,15000,CASH_AT_MACHINE,2023-10-28 16:49:42.926924
Cozy trà đào sả,N0011,15000,CASH_AT_MACHINE,2023-10-28 16:49:09.622364
Teppy,N106,15000,VIETQR,2023-10-28 16:06:49.417800
Cozy tắc mật ong,V001,15000,CARD,2023-10-28 15:13:44.656558
Snack bí đỏ ,B043,6000,CARD,2023-10-28 15:13:44.656547
Bò húc lon 250ml,N011,15000,VIETQR,2023-10-28 13:57:07.700970
Snack bí đỏ ,B043,6000,VIETQR,2023-10-28 11:43:00.634399
Bánh cốm Custas,B037,5000,VNPAY,2023-10-28 11:06:20.741655
Snack bí đỏ ,B043,6000,VNPAY,2023-10-28 10:33:10.019553
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-28 10:06:39.948791
Bò húc lon 250ml,N011,15000,VIETQR,2023-10-28 09:57:26.630418
Bò húc lon 250ml,N011,15000,VIETQR,2023-10-28 09:57:26.630409
Bánh chocopie,DA008,5000,MOMO,2023-10-28 09:08:38.075898
Bánh trứng sữa mềm Belgi,B0060,5000,VNPAY,2023-10-28 09:08:01.964748
Bánh trứng Custas ,DA010,5000,VNPAY,2023-10-28 09:08:01.964733
Bánh trứng Custas ,DA010,5000,VIETQR,2023-10-28 08:57:00.901899
Bánh trứng Custas ,DA010,5000,VIETQR,2023-10-28 08:57:00.901898
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-28 08:57:00.901897
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-28 08:57:00.901889
Goodmood vị sữa chua,N108,15000,MOMO,2023-10-27 23:14:50.178435
Sữa đậu nành nguyên chất,SD005,6000,VNPAY,2023-10-27 18:59:13.465025
Bánh trứng sữa mềm Belgi,B0060,5000,MOMO,2023-10-27 18:54:16.001861
Bánh cốm Custas,B037,5000,MOMO,2023-10-27 18:54:16.001848
Snack Hành Oishi,B0056,6000,MOMO,2023-10-27 16:35:37.624977
Goodmood vị sữa chua,N108,15000,CARD,2023-10-27 16:18:13.958631
Sữa đậu nành vị đậu đỏ,SD0016,7000,CARD,2023-10-27 16:18:13.958620
Ôlong Teaplus,N103,12000,CARD,2023-10-27 16:17:30.830404
Snack Bắp vị phô mai,B031,6000,VIETQR,2023-10-27 15:32:22.909831
Snack Hành Oishi,B0056,6000,VIETQR,2023-10-27 15:32:22.909820
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VNPAY,2023-10-27 15:11:55.968434
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-27 14:29:14.036402
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-27 14:28:30.290726
Snack Hành Oishi,B0056,6000,VIETQR,2023-10-27 14:27:10.386888
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2023-10-27 13:59:43.486393
Bánh Chocopie Đậm ,B0071,5000,CARD,2023-10-27 13:48:09.272571
Bánh trứng sữa mềm Belgi,B0060,5000,VIETQR,2023-10-27 13:08:23.925807
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-10-27 13:08:23.925806
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-10-27 13:08:23.925799
Teppy,N106,15000,CARD,2023-10-27 12:21:07.091514
Cozy tắc mật ong,V001,15000,CASH_AT_MACHINE,2023-10-27 12:02:58.358481
Bò húc lon 250ml,N011,15000,CASH_AT_MACHINE,2023-10-27 11:27:52.678996
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-10-27 11:21:49.150545
Bánh que cam Stck Biscuit,B034,7000,CARD,2023-10-27 10:49:10.334426
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-27 09:48:39.973116
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-27 09:48:39.973096
Kẹo Xylitol hương lime mint,B0074,7000,MOMO,2023-10-27 09:41:59.029982
Kẹo Xylitol hương lime mint,B0074,7000,MOMO,2023-10-27 09:41:59.029976
Kẹo cao su Cool Air,B0057,6000,CARD,2023-10-27 09:37:10.094453
Kẹo cao su Cool Air,B0057,6000,CARD,2023-10-27 09:37:10.094447
Wake up 247,N00038,15000,VIETQR,2023-10-27 09:36:16.482816
Sữa đậu nành vị đậu đỏ,SD0016,7000,CARD,2023-10-27 09:33:10.515653
Kẹo cao su Cool Air,B0057,6000,CARD,2023-10-27 09:32:07.438800
Kẹo Xylitol hương lime mint,B0074,7000,CARD,2023-10-27 09:32:07.438792
Kẹo Xylitol hương dâu ,B0090,7000,CASH_AT_MACHINE,2023-10-27 09:29:29.253850
Bánh Donut Doowee,B0070,5000,CARD,2023-10-27 09:10:04.353474
Wake up 247,N00038,15000,VIETQR,2023-10-27 08:05:42.119865
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-27 07:44:45.765823
Goodmood vị sữa chua,N108,15000,CASH_AT_MACHINE,2023-10-27 03:35:54.185945
Nước thạch Gumi vị vải,N038,15000,VIETQR,2023-10-26 18:24:00.111251
Snack Hành Oishi,B0056,6000,CARD,2023-10-26 18:11:20.484857
Boncha Mật ong,N105,15000,VIETQR,2023-10-26 17:54:56.211355
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-10-26 17:07:34.701798
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-26 17:07:34.701795
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-26 17:07:34.701789
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-26 16:50:04.490989
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-26 16:50:04.490984
Bánh Donut Doowee,B0070,5000,CARD,2023-10-26 16:27:11.795822
Bánh que cam Stck Biscuit,B034,7000,VNPAY,2023-10-26 16:09:31.698507
Sữa đậu nành nguyên chất,SD005,6000,CASH_AT_MACHINE,2023-10-26 16:08:21.253846
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-10-26 16:02:44.881374
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-10-26 16:02:44.881372
Snack bí đỏ ,B043,6000,VIETQR,2023-10-26 16:02:44.881365
Snack bí đỏ ,B043,6000,VIETQR,2023-10-26 16:00:32.387313
Snack bí đỏ ,B043,6000,VIETQR,2023-10-26 16:00:32.387289
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-26 15:57:22.499955
Kẹo Xylitol hương lime mint,B0074,7000,VIETQR,2023-10-26 15:56:03.342240
Kẹo Xylitol hương lime mint,B0074,7000,CASH_AT_MACHINE,2023-10-26 15:54:20.562420
Kẹo Xylitol hương lime mint,B0074,7000,MOMO,2023-10-26 15:53:17.306685
Kẹo cao su Cool Air,B0057,6000,MOMO,2023-10-26 15:52:14.613929
Kẹo cao su Cool Air,B0057,6000,MOMO,2023-10-26 15:52:14.613921
Kẹo Xylitol hương dâu ,B0090,7000,MOMO,2023-10-26 15:49:09.467502
Bánh que cam Stck Biscuit,B034,7000,MOMO,2023-10-26 15:49:09.467489
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-26 15:47:31.315148
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-26 15:46:40.773994
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-26 15:46:07.882987
Bánh Donut Doowee vị dâu ,B0092,5000,VNPAY,2023-10-26 14:51:14.538561
Bánh Donut Doowee,B0070,5000,VNPAY,2023-10-26 14:51:14.538560
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-10-26 14:51:14.538554
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-10-26 14:49:50.862803
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-10-26 14:49:50.862802
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-10-26 14:49:50.862801
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-10-26 14:49:50.862800
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-10-26 14:49:50.862793
Cozy tắc mật ong,V001,15000,VIETQR,2023-10-26 14:35:30.125924
Teppy,N106,15000,VIETQR,2023-10-26 13:43:15.350484
Aquarius không calo,N032,15000,VNPAY,2023-10-26 12:58:43.378428
Nutri Boost dâu sữa yến mạch 297ml,N021,15000,VNPAY,2023-10-26 10:05:32.300254
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-26 10:02:25.030618
Bánh Donut Doowee vị cam ,B0093,5000,VIETQR,2023-10-26 09:05:08.026518
Sữa đậu nành nguyên chất,SD005,6000,MOMO,2023-10-26 08:52:19.857872
Coco Dừa xiêm,N101,20000,CASH_AT_MACHINE,2023-10-26 08:28:33.604018
Revive Trắng,N00040,15000,CASH_AT_MACHINE,2023-10-26 08:25:49.838581
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-10-26 08:25:49.838580
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-10-26 08:25:49.838574
Bánh Donut Doowee vị dâu ,B0092,5000,MOMO,2023-10-25 21:13:57.667058
Bánh Donut Doowee vị cam ,B0093,5000,MOMO,2023-10-25 21:13:57.667050
Bánh Donut Doowee,B0070,5000,CARD,2023-10-25 18:46:09.530404
Bánh Donut Doowee vị dâu ,B0092,5000,CARD,2023-10-25 17:20:25.996497
Bánh Donut Doowee vị cam ,B0093,5000,CASH_AT_MACHINE,2023-10-25 16:01:44.919005
Sting dâu lon,N000034,15000,VIETQR,2023-10-25 15:13:44.784888
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-10-25 14:52:33.761539
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-10-25 14:52:33.761532
Bánh que vị thịt bò nướng BBQ Dorkbua,B0049,7000,VIETQR,2023-10-25 14:42:02.175908
Bánh que vị thịt bò nướng BBQ Dorkbua,B0049,7000,VIETQR,2023-10-25 14:42:02.175902
Kẹo Xylitol hương lime mint,B0074,7000,VIETQR,2023-10-25 13:50:25.381982
Trà sữa TeaBreak,N109,15000,VIETQR,2023-10-25 11:37:27.669842
Ôlong Teaplus,N103,12000,VIETQR,2023-10-25 10:44:09.178007
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-25 10:44:09.178000
Bánh que vị thịt bò nướng BBQ Dorkbua,B0049,7000,VIETQR,2023-10-25 09:55:16.622151
Bánh chocopie,DA008,5000,VNPAY,2023-10-25 09:53:06.706498
Sữa đậu nành nguyên chất,SD005,6000,VNPAY,2023-10-25 09:53:06.706492
Bánh que cam Stck Biscuit,B034,7000,CARD,2023-10-25 09:45:50.717673
Bánh chocopie,DA008,5000,CARD,2023-10-25 09:45:50.717662
Nước suối Aquafina 500ml,N002,10000,MOMO,2023-10-25 09:30:50.202464
Sữa đậu nành nguyên chất,SD005,6000,CASH_AT_MACHINE,2023-10-25 08:58:29.741847
Bánh Donut Doowee,B0070,5000,VNPAY,2023-10-24 20:47:43.247385
Bánh que cam Stck Biscuit,B034,7000,VNPAY,2023-10-24 20:47:43.247372
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-10-24 18:08:33.614212
Snack Bắp vị phô mai,B031,6000,VIETQR,2023-10-24 17:57:49.970394
Bánh Donut Doowee,B0070,5000,CARD,2023-10-24 17:45:51.594443
Bánh Donut Doowee vị dâu ,B0092,5000,CARD,2023-10-24 17:45:24.334508
Goodmood vị sữa chua,N108,15000,VNPAY,2023-10-24 17:25:21.686426
Wake up 247,N00038,15000,VIETQR,2023-10-24 16:35:48.902408
Latte dâu,SD001,15000,VIETQR,2023-10-24 16:16:25.414449
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-24 14:19:50.222310
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-24 14:19:50.222303
Latte dâu,SD001,15000,MOMO,2023-10-24 13:46:11.129603
ICE Đào,N029,15000,VIETQR,2023-10-24 13:06:32.401842
Trà sữa TeaBreak,N109,15000,CARD,2023-10-24 12:34:36.736435
Teppy,N106,15000,CARD,2023-10-24 12:30:31.135781
ICE Đào,N029,15000,VIETQR,2023-10-24 12:13:20.101966
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-24 12:12:00.589904
Snack Phomai ,B0076,6000,VNPAY,2023-10-24 10:54:20.652674
Latte dâu,SD001,15000,VNPAY,2023-10-24 10:54:20.652664
ICE Đào,N029,15000,VIETQR,2023-10-24 10:37:58.035447
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-24 09:24:56.910438
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-24 09:24:56.910428
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-24 08:43:57.178921
Trà xanh 0 độ,N00034,15000,CARD,2023-10-24 08:42:56.700429
Bánh Donut Doowee vị dâu ,B0092,5000,CARD,2023-10-24 08:42:27.830420
Sữa đậu nành nguyên chất,SD005,6000,MOMO,2023-10-24 08:31:33.580539
Bánh chocopie,DA008,5000,MOMO,2023-10-24 08:30:30.707206
Latte dâu,SD001,15000,CARD,2023-10-24 08:09:51.758064
Bánh chocopie,DA008,5000,CARD,2023-10-24 08:09:51.758062
Bánh chocopie,DA008,5000,CARD,2023-10-24 08:09:51.758045
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-24 03:27:40.518450
Sting dâu lon,N000034,15000,CASH_AT_MACHINE,2023-10-24 03:27:40.518444
Snack Phomai ,B0076,6000,CARD,2023-10-23 18:09:50.757822
Bánh Donut Doowee vị dâu ,B0092,5000,CARD,2023-10-23 18:09:50.757815
Nescafe Cafe sữa đá 200ml,N027,15000,MOMO,2023-10-23 16:13:08.412243
Trà sữa TeaBreak,N109,15000,VNPAY,2023-10-23 15:53:59.029885
Snack Phomai ,B0076,6000,VNPAY,2023-10-23 15:53:59.029869
Snack Hành Oishi,B0056,6000,VNPAY,2023-10-23 15:10:30.338397
Snack Phomai ,B0076,6000,VNPAY,2023-10-23 15:09:44.518417
Snack Hành Oishi,B0056,6000,VIETQR,2023-10-23 15:05:13.435750
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-23 15:04:35.301848
Revive Trắng,N00040,15000,CARD,2023-10-23 14:53:12.290171
Kẹo cao su Cool Air,B0057,6000,CASH_AT_MACHINE,2023-10-23 14:28:12.857836
Kẹo cao su Cool Air,B0057,6000,CASH_AT_MACHINE,2023-10-23 14:27:46.054968
Kẹo cao su Cool Air,B0057,6000,CASH_AT_MACHINE,2023-10-23 14:27:20.137806
Kẹo cao su Cool Air,B0057,6000,CASH_AT_MACHINE,2023-10-23 14:26:37.411824
Sting dâu lon,N000034,15000,VIETQR,2023-10-23 14:02:57.006418
Latte dâu,SD001,15000,VIETQR,2023-10-23 13:45:43.733821
Xúc xích CP bò ,B011,25000,VIETQR,2023-10-23 13:45:43.733815
Nước ngọt Pet Coca Cola 390ml,N004,15000,VNPAY,2023-10-23 12:17:03.432501
Nước ngọt Pet Coca Cola 390ml,N004,15000,VNPAY,2023-10-23 12:17:03.432493
Coco Dừa xiêm,N101,20000,CARD,2023-10-23 11:56:21.686622
Coco Dừa xiêm,N101,20000,VIETQR,2023-10-23 09:39:03.341833
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-23 09:39:03.341823
Trà sữa TeaBreak,N109,15000,MOMO,2023-10-23 09:12:09.854648
Trà đen vị chanh Lipton 455ml,N014,15000,VIETQR,2023-10-23 09:06:25.341891
Bánh chocopie,DA008,5000,CARD,2023-10-23 08:30:26.826283
Nescafe Cafe sữa đá 200ml,N027,15000,VIETQR,2023-10-23 08:00:02.650427
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-22 20:18:18.546467
Nước thạch Gumi vị mix quả mọng,N065,15000,VIETQR,2023-10-22 14:54:09.119541
Latte dâu,SD001,15000,VIETQR,2023-10-22 14:54:09.119540
ICE Đào,N029,15000,VIETQR,2023-10-22 14:54:09.119533
Trà đen vị chanh Lipton 455ml,N014,15000,VIETQR,2023-10-22 13:35:03.458900
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-22 13:35:03.458893
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-10-22 11:44:39.127028
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-10-22 11:42:12.465236
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-10-22 11:42:12.465229
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-10-22 11:39:38.833198
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-10-22 11:38:18.500795
Xúc xích CP bò ,B011,25000,CASH_AT_MACHINE,2023-10-22 11:16:02.523654
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-10-22 11:15:02.754575
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-22 10:15:47.683848
Milo 180ml sữa hộp,N018,10000,VIETQR,2023-10-22 10:15:47.683834
Nước suối Aquafina 500ml,N002,10000,MOMO,2023-10-22 08:39:16.785639
Sữa đậu nành nguyên chất,SD005,6000,VNPAY,2023-10-21 21:47:04.751030
Milo 180ml sữa hộp,N018,10000,VNPAY,2023-10-21 21:47:04.751020
Milo 180ml sữa hộp,N018,10000,CARD,2023-10-21 17:55:09.277848
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 17:17:54.182679
Bánh Donut Doowee,B0070,5000,CARD,2023-10-21 17:08:21.234428
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 17:06:44.483566
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 17:04:59.702457
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 17:04:15.134675
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 17:01:00.940926
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 16:59:19.111576
Sữa đậu nành vị đậu đỏ,SD0016,7000,CASH_AT_MACHINE,2023-10-21 16:58:30.719999
Kẹo cao su Cool Air,B0057,6000,CASH_AT_MACHINE,2023-10-21 16:58:03.680643
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 16:55:47.622398
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 16:54:34.798485
Snack Hành Oishi,B0056,6000,VIETQR,2023-10-21 16:38:28.642779
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-21 16:36:39.258428
Snack Bắp vị phô mai,B031,6000,CASH_AT_MACHINE,2023-10-21 16:34:16.045254
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-21 16:28:56.765810
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-10-21 16:27:59.740083
Snack Hành Oishi,B0056,6000,CASH_AT_MACHINE,2023-10-21 16:26:25.640343
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-10-21 16:16:29.467361
Bánh que cam Stck Biscuit,B034,7000,VIETQR,2023-10-21 16:15:56.179086
Bánh Donut Doowee,B0070,5000,VNPAY,2023-10-21 15:27:04.053857
Bánh que cam Stck Biscuit,B034,7000,VNPAY,2023-10-21 15:27:04.053856
Bánh que cam Stck Biscuit,B034,7000,VNPAY,2023-10-21 15:27:04.053850
Bánh Donut Doowee vị cam ,B0093,5000,VIETQR,2023-10-21 14:52:32.461808
Bánh Donut Doowee vị dâu ,B0092,5000,VIETQR,2023-10-21 14:52:32.461802
Nước suối Aquafina 500ml,N002,10000,VIETQR,2023-10-21 14:40:03.377870
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-21 13:59:41.429815
Wake up 247,N00038,15000,VNPAY,2023-10-21 13:32:37.940322
Kẹo Xylitol hương dâu ,B0090,7000,CASH_AT_MACHINE,2023-10-21 12:15:20.862424
Nước suối Aquafina 500ml,N002,10000,CASH_AT_MACHINE,2023-10-21 12:09:46.730418
Trà xanh 0 độ,N00034,15000,VIETQR,2023-10-21 12:08:19.458767
Bánh Donut Doowee vị cam ,B0093,5000,VNPAY,2023-10-21 10:37:56.867074
Wake up 247,N00038,15000,VIETQR,2023-10-21 10:32:10.198402
Snack Hành Oishi,B0056,6000,VIETQR,2023-10-21 10:25:00.690769
Bánh cốm Custas,B037,5000,VIETQR,2023-10-21 10:20:42.680305
Bánh cốm Custas,B037,5000,VIETQR,2023-10-21 10:19:36.065795
Snack Hành Oishi,B0056,6000,VNPAY,2023-10-21 10:17:02.070112
Trà sữa TeaBreak,N109,15000,VIETQR,2023-10-21 09:16:23.479867
Sữa đậu nành nguyên chất,SD005,6000,MOMO,2023-10-21 09:06:04.341823
Bánh cốm Custas,B037,5000,VIETQR,2023-10-21 08:58:50.489648
Bánh Donut Doowee vị dâu ,B0092,5000,VIETQR,2023-10-21 08:58:50.489642
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-21 08:40:55.046425
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-21 08:40:55.046419
Sữa đậu nành vị đậu đỏ,SD0016,7000,VNPAY,2023-10-21 08:01:31.109879
Snack Phomai ,B0076,6000,VNPAY,2023-10-20 21:38:53.658423
Coco Dừa xiêm,N101,20000,VNPAY,2023-10-20 21:38:53.658407
Sting dâu lon,N000034,15000,CASH_AT_MACHINE,2023-10-20 20:58:28.545425
Bánh Donut Doowee vị cam ,B0093,5000,CASH_AT_MACHINE,2023-10-20 18:05:02.864512
Bánh Donut Doowee vị dâu ,B0092,5000,CASH_AT_MACHINE,2023-10-20 18:05:02.864506
Snack Phomai ,B0076,6000,VIETQR,2023-10-20 18:04:22.870925
Snack Bắp vị phô mai,B031,6000,VIETQR,2023-10-20 18:04:22.870905
Teppy,N106,15000,CASH_AT_MACHINE,2023-10-20 17:04:15.646442
Ôlong Teaplus,N103,12000,VIETQR,2023-10-20 16:43:00.450422
Trà bí đao,N0067,12000,VIETQR,2023-10-20 15:16:55.568398
Snack Phomai ,B0076,6000,CARD,2023-10-20 14:34:45.797891
Boncha Mật ong,N105,15000,VIETQR,2023-10-20 13:37:26.458472
Bánh Donut Doowee,B0070,5000,CARD,2023-10-20 13:15:00.574009
Wake up 247,N00038,15000,VIETQR,2023-10-20 13:14:01.877910
Bánh cốm Custas,B037,5000,VIETQR,2023-10-20 12:27:53.067422
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-20 12:27:53.067411
Cozy tắc mật ong,V001,15000,VIETQR,2023-10-20 12:19:49.618822
Bánh Donut Doowee,B0070,5000,VNPAY,2023-10-20 09:27:36.658485
Milo 180ml sữa hộp,N018,10000,VNPAY,2023-10-20 09:27:36.658479
Sữa đậu nành nguyên chất,SD005,6000,MOMO,2023-10-20 08:54:11.634566
Bánh Donut Doowee vị dâu ,B0092,5000,CARD,2023-10-20 08:38:42.014888
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-10-20 08:34:29.262443
Milo 180ml sữa hộp,N018,10000,CASH_AT_MACHINE,2023-10-20 08:33:46.277821
Nước tăng lực Sting vàng lon 320ml,N010,15000,VIETQR,2023-10-20 08:04:03.770409
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-20 02:16:09.441857
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-20 02:16:09.441851
Bánh Donut Doowee vị dâu ,B0092,5000,CASH_AT_MACHINE,2023-10-19 21:15:52.290060
Nước suối Aquafina 500ml,N002,10000,CARD,2023-10-19 20:15:15.037857
Snack Bắp ngọt,B052,6000,CARD,2023-10-19 20:13:03.960739
Bánh Donut Doowee vị dâu ,B0092,5000,CARD,2023-10-19 19:10:11.320367
Boncha Mật ong,N105,15000,MOMO,2023-10-19 17:23:06.066659
Trà sữa Latte 345ml,N013,15000,VIETQR,2023-10-19 17:15:40.612126
Trà sữa Latte 345ml,N013,15000,VNPAY,2023-10-19 16:27:59.455873
Snack Phomai ,B0076,6000,VIETQR,2023-10-19 16:02:27.054673
Snack Phomai ,B0076,6000,VIETQR,2023-10-19 16:02:27.054667
Snack Hành Oishi,B0056,6000,VIETQR,2023-10-19 16:01:32.222467
Snack Hành Oishi,B0056,6000,VIETQR,2023-10-19 16:01:32.222462
Bánh Chocopie Đậm ,B0071,5000,CASH_AT_MACHINE,2023-10-19 15:58:06.005784
Milo 180ml sữa hộp,N018,10000,VIETQR,2023-10-19 15:35:16.389845
Bánh Donut Doowee vị cam ,B0093,5000,CARD,2023-10-19 15:34:17.324771
Bánh Donut Doowee vị cam ,B0093,5000,CARD,2023-10-19 15:34:01.711759
Cozy tắc mật ong,V001,15000,VIETQR,2023-10-19 15:14:37.705188
Snack Bắp vị phô mai,B031,6000,VIETQR,2023-10-19 15:06:34.326438
Milo 180ml sữa hộp,N018,1000,MOMO,2023-10-19 14:40:26.473863
Sting dâu lon,N000034,15000,CASH_AT_MACHINE,2023-10-19 13:52:26.470009
Wake up 247,N00038,15000,VIETQR,2023-10-19 13:13:46.574430
Bánh cốm Custas,B037,5000,CARD,2023-10-19 13:08:52.152032
Trà bí đao,N0067,12000,CASH_AT_MACHINE,2023-10-19 12:33:13.736730
Nước gạo nứt TH,N091,15000,CARD,2023-10-19 11:40:13.731357
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-19 10:41:51.638654
Bánh cốm Custas,B037,5000,VIETQR,2023-10-19 10:41:51.638645
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-10-19 10:28:17.599833
Bánh Donut Doowee,B0070,5000,CARD,2023-10-19 10:26:30.922849
Bánh chocopie,DA008,5000,CASH_AT_MACHINE,2023-10-19 09:58:37.013804
Bánh cốm Custas,B037,5000,CASH_AT_MACHINE,2023-10-19 09:51:08.834155
Xúc xích CP bò ,B011,25000,CASH_AT_MACHINE,2023-10-19 09:50:06.088978
Bánh Donut Doowee,B0070,5000,CASH_AT_MACHINE,2023-10-19 09:48:53.060697
Nước gạo rang TH,N00035,15000,VIETQR,2023-10-19 09:15:44.477863
Sữa đậu nành vị đậu đỏ,SD0016,7000,VIETQR,2023-10-19 08:49:11.660806
Nước thạch Gumi vị vải,N038,15000,VNPAY,2023-10-19 08:23:43.608606
Sữa đậu nành nguyên chất,SD005,6000,VIETQR,2023-10-19 07:57:46.097921
Wake up 247,N00038,15000,VIETQR,2023-10-19 07:25:24.766430
Bánh trứng sữa mềm Belgi,B0060,5000,VIETQR,2023-10-19 07:25:24.766423
Nước thạch Gumi vị vải,N038,15000,CASH_AT_MACHINE,2023-10-19 04:02:57.909047
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-10-19 04:02:20.306943
Bánh trứng Custas ,DA010,5000,CASH_AT_MACHINE,2023-10-19 04:01:50.674472
Snack Bắp vị phô mai,B031,6000,VNPAY,2023-10-18 19:49:21.599648
Nước thạch Gumi vị cam ,N090,15000,MOMO,2023-10-18 18:14:37.465444
Bánh Donut Doowee,B0070,5000,CARD,2023-10-18 17:12:49.697617
Bánh Chocopie Đậm ,B0071,5000,VIETQR,2023-10-18 16:05:08.294181
Bánh Donut Doowee,B0070,5000,VIETQR,2023-10-18 16:05:08.294172
Nước tinh khiết Dasani 500ml,N003,10000,VIETQR,2023-10-18 14:51:17.825483
Trà xanh 0 độ,N00034,15000,VIETQR,2023-10-18 14:21:52.661816
Bò húc lon 250ml,N011,15000,VIETQR,2023-10-18 14:21:24.005296
Bánh Donut Doowee,B0070,5000,CARD,2023-10-18 12:50:22.152377
Snack Bắp ngọt,B052,6000,MOMO,2023-10-18 12:27:51.658351
Bánh trứng sữa mềm Belgi,B0060,5000,VIETQR,2023-10-18 11:57:00.314449
